checking_hour,hour,day_of_week,date,room,status
6,11:15pm,Sunday, October 16,442,Available
6,11:30pm,Sunday, October 16,442,Available
6,11:45pm,Sunday, October 16,442,Available
6,12:00pm,Sunday, October 16,514A,Unavailable
6,12:15pm,Sunday, October 16,514A,Unavailable
6,12:30pm,Sunday, October 16,514A,Unavailable
6,12:45pm,Sunday, October 16,514A,Unavailable
6,1:00pm,Sunday, October 16,514A,Unavailable
6,1:15pm,Sunday, October 16,514A,Unavailable
6,1:30pm,Sunday, October 16,514A,Unavailable
6,1:45pm,Sunday, October 16,514A,Unavailable
6,2:00pm,Sunday, October 16,514A,Unavailable
6,2:15pm,Sunday, October 16,514A,Unavailable
6,2:30pm,Sunday, October 16,514A,Unavailable
6,2:45pm,Sunday, October 16,514A,Unavailable
6,3:00pm,Sunday, October 16,514A,Unavailable
6,3:15pm,Sunday, October 16,514A,Available
6,3:30pm,Sunday, October 16,514A,Available
6,3:45pm,Sunday, October 16,514A,Available
6,4:00pm,Sunday, October 16,514A,Available
6,4:15pm,Sunday, October 16,514A,Available
6,4:30pm,Sunday, October 16,514A,Available
6,4:45pm,Sunday, October 16,514A,Available
6,5:00pm,Sunday, October 16,514A,Available
6,5:15pm,Sunday, October 16,514A,Available
6,5:30pm,Sunday, October 16,514A,Available
6,5:45pm,Sunday, October 16,514A,Available
6,6:00pm,Sunday, October 16,514A,Available
6,6:15pm,Sunday, October 16,514A,Available
6,6:30pm,Sunday, October 16,514A,Available
6,6:45pm,Sunday, October 16,514A,Available
6,7:00pm,Sunday, October 16,514A,Available
6,7:15pm,Sunday, October 16,514A,Available
6,7:30pm,Sunday, October 16,514A,Available
6,7:45pm,Sunday, October 16,514A,Available
6,8:00pm,Sunday, October 16,514A,Available
6,8:15pm,Sunday, October 16,514A,Available
6,8:30pm,Sunday, October 16,514A,Available
6,8:45pm,Sunday, October 16,514A,Available
6,9:00pm,Sunday, October 16,514A,Available
6,9:15pm,Sunday, October 16,514A,Available
6,9:30pm,Sunday, October 16,514A,Available
6,9:45pm,Sunday, October 16,514A,Available
6,10:00pm,Sunday, October 16,514A,Available
6,10:15pm,Sunday, October 16,514A,Available
6,10:30pm,Sunday, October 16,514A,Available
6,10:45pm,Sunday, October 16,514A,Available
6,11:00pm,Sunday, October 16,514A,Available
6,11:15pm,Sunday, October 16,514A,Available
6,11:30pm,Sunday, October 16,514A,Available
6,11:45pm,Sunday, October 16,514A,Available
6,12:00pm,Sunday, October 16,514B,Available
6,12:15pm,Sunday, October 16,514B,Available
6,12:30pm,Sunday, October 16,514B,Available
6,12:45pm,Sunday, October 16,514B,Available
6,1:00pm,Sunday, October 16,514B,Available
6,1:15pm,Sunday, October 16,514B,Available
6,1:30pm,Sunday, October 16,514B,Available
6,1:45pm,Sunday, October 16,514B,Available
6,2:00pm,Sunday, October 16,514B,Available
6,2:15pm,Sunday, October 16,514B,Available
6,2:30pm,Sunday, October 16,514B,Available
6,2:45pm,Sunday, October 16,514B,Available
6,3:00pm,Sunday, October 16,514B,Available
6,3:15pm,Sunday, October 16,514B,Available
6,3:30pm,Sunday, October 16,514B,Available
6,3:45pm,Sunday, October 16,514B,Available
6,4:00pm,Sunday, October 16,514B,Available
6,4:15pm,Sunday, October 16,514B,Available
6,4:30pm,Sunday, October 16,514B,Available
6,4:45pm,Sunday, October 16,514B,Available
6,5:00pm,Sunday, October 16,514B,Available
6,5:15pm,Sunday, October 16,514B,Available
6,5:30pm,Sunday, October 16,514B,Available
6,5:45pm,Sunday, October 16,514B,Available
6,6:00pm,Sunday, October 16,514B,Available
6,6:15pm,Sunday, October 16,514B,Available
6,6:30pm,Sunday, October 16,514B,Available
6,6:45pm,Sunday, October 16,514B,Available
6,7:00pm,Sunday, October 16,514B,Available
6,7:15pm,Sunday, October 16,514B,Available
6,7:30pm,Sunday, October 16,514B,Available
6,7:45pm,Sunday, October 16,514B,Available
6,8:00pm,Sunday, October 16,514B,Available
6,8:15pm,Sunday, October 16,514B,Available
6,8:30pm,Sunday, October 16,514B,Available
6,8:45pm,Sunday, October 16,514B,Available
6,9:00pm,Sunday, October 16,514B,Available
6,9:15pm,Sunday, October 16,514B,Available
6,9:30pm,Sunday, October 16,514B,Available
6,9:45pm,Sunday, October 16,514B,Available
6,10:00pm,Sunday, October 16,514B,Available
6,10:15pm,Sunday, October 16,514B,Available
6,10:30pm,Sunday, October 16,514B,Available
6,10:45pm,Sunday, October 16,514B,Available
6,11:00pm,Sunday, October 16,514B,Available
6,11:15pm,Sunday, October 16,514B,Available
6,11:30pm,Sunday, October 16,514B,Available
6,11:45pm,Sunday, October 16,514B,Available
6,12:00pm,Sunday, October 16,514C,Available
6,12:15pm,Sunday, October 16,514C,Available
6,12:30pm,Sunday, October 16,514C,Available
6,12:45pm,Sunday, October 16,514C,Available
6,1:00pm,Sunday, October 16,514C,Available
6,1:15pm,Sunday, October 16,514C,Available
6,1:30pm,Sunday, October 16,514C,Available
6,1:45pm,Sunday, October 16,514C,Available
6,2:00pm,Sunday, October 16,514C,Available
6,2:15pm,Sunday, October 16,514C,Available
6,2:30pm,Sunday, October 16,514C,Available
6,2:45pm,Sunday, October 16,514C,Available
6,3:00pm,Sunday, October 16,514C,Available
6,3:15pm,Sunday, October 16,514C,Unavailable
6,3:30pm,Sunday, October 16,514C,Unavailable
6,3:45pm,Sunday, October 16,514C,Unavailable
6,4:00pm,Sunday, October 16,514C,Unavailable
6,4:15pm,Sunday, October 16,514C,Unavailable
6,4:30pm,Sunday, October 16,514C,Unavailable
6,4:45pm,Sunday, October 16,514C,Unavailable
6,5:00pm,Sunday, October 16,514C,Unavailable
6,5:15pm,Sunday, October 16,514C,Unavailable
6,5:30pm,Sunday, October 16,514C,Unavailable
6,5:45pm,Sunday, October 16,514C,Unavailable
6,6:00pm,Sunday, October 16,514C,Unavailable
6,6:15pm,Sunday, October 16,514C,Unavailable
6,6:30pm,Sunday, October 16,514C,Unavailable
6,6:45pm,Sunday, October 16,514C,Unavailable
6,7:00pm,Sunday, October 16,514C,Unavailable
6,7:15pm,Sunday, October 16,514C,Unavailable
6,7:30pm,Sunday, October 16,514C,Unavailable
6,7:45pm,Sunday, October 16,514C,Unavailable
6,8:00pm,Sunday, October 16,514C,Unavailable
6,8:15pm,Sunday, October 16,514C,Unavailable
6,8:30pm,Sunday, October 16,514C,Unavailable
6,8:45pm,Sunday, October 16,514C,Unavailable
6,9:00pm,Sunday, October 16,514C,Unavailable
6,9:15pm,Sunday, October 16,514C,Unavailable
6,9:30pm,Sunday, October 16,514C,Unavailable
6,9:45pm,Sunday, October 16,514C,Unavailable
6,10:00pm,Sunday, October 16,514C,Available
6,10:15pm,Sunday, October 16,514C,Available
6,10:30pm,Sunday, October 16,514C,Available
6,10:45pm,Sunday, October 16,514C,Available
6,11:00pm,Sunday, October 16,514C,Available
6,11:15pm,Sunday, October 16,514C,Available
6,11:30pm,Sunday, October 16,514C,Available
6,11:45pm,Sunday, October 16,514C,Available
6,12:00pm,Sunday, October 16,514D,Available
6,12:15pm,Sunday, October 16,514D,Available
6,12:30pm,Sunday, October 16,514D,Available
6,12:45pm,Sunday, October 16,514D,Available
6,1:00pm,Sunday, October 16,514D,Available
6,1:15pm,Sunday, October 16,514D,Available
6,1:30pm,Sunday, October 16,514D,Available
6,1:45pm,Sunday, October 16,514D,Available
6,2:00pm,Sunday, October 16,514D,Available
6,2:15pm,Sunday, October 16,514D,Available
6,2:30pm,Sunday, October 16,514D,Available
6,2:45pm,Sunday, October 16,514D,Available
6,3:00pm,Sunday, October 16,514D,Available
6,3:15pm,Sunday, October 16,514D,Available
6,3:30pm,Sunday, October 16,514D,Available
6,3:45pm,Sunday, October 16,514D,Available
6,4:00pm,Sunday, October 16,514D,Available
6,4:15pm,Sunday, October 16,514D,Available
6,4:30pm,Sunday, October 16,514D,Available
6,4:45pm,Sunday, October 16,514D,Available
6,5:00pm,Sunday, October 16,514D,Available
6,5:15pm,Sunday, October 16,514D,Available
6,5:30pm,Sunday, October 16,514D,Available
6,5:45pm,Sunday, October 16,514D,Available
6,6:00pm,Sunday, October 16,514D,Available
6,6:15pm,Sunday, October 16,514D,Available
6,6:30pm,Sunday, October 16,514D,Available
6,6:45pm,Sunday, October 16,514D,Available
6,7:00pm,Sunday, October 16,514D,Available
6,7:15pm,Sunday, October 16,514D,Available
6,7:30pm,Sunday, October 16,514D,Available
6,7:45pm,Sunday, October 16,514D,Available
6,8:00pm,Sunday, October 16,514D,Available
6,8:15pm,Sunday, October 16,514D,Available
6,8:30pm,Sunday, October 16,514D,Available
6,8:45pm,Sunday, October 16,514D,Available
6,9:00pm,Sunday, October 16,514D,Available
6,9:15pm,Sunday, October 16,514D,Available
6,9:30pm,Sunday, October 16,514D,Available
6,9:45pm,Sunday, October 16,514D,Available
6,10:00pm,Sunday, October 16,514D,Available
6,10:15pm,Sunday, October 16,514D,Available
6,10:30pm,Sunday, October 16,514D,Available
6,10:45pm,Sunday, October 16,514D,Available
6,11:00pm,Sunday, October 16,514D,Available
6,11:15pm,Sunday, October 16,514D,Available
6,11:30pm,Sunday, October 16,514D,Available
6,11:45pm,Sunday, October 16,514D,Available
6,12:00pm,Sunday, October 16,520A,Available
6,12:15pm,Sunday, October 16,520A,Available
6,12:30pm,Sunday, October 16,520A,Available
6,12:45pm,Sunday, October 16,520A,Available
6,1:00pm,Sunday, October 16,520A,Available
6,1:15pm,Sunday, October 16,520A,Available
6,1:30pm,Sunday, October 16,520A,Available
6,1:45pm,Sunday, October 16,520A,Available
6,2:00pm,Sunday, October 16,520A,Available
6,2:15pm,Sunday, October 16,520A,Available
6,2:30pm,Sunday, October 16,520A,Available
6,2:45pm,Sunday, October 16,520A,Available
6,3:00pm,Sunday, October 16,520A,Available
6,3:15pm,Sunday, October 16,520A,Available
6,3:30pm,Sunday, October 16,520A,Available
6,3:45pm,Sunday, October 16,520A,Available
6,4:00pm,Sunday, October 16,520A,Available
6,4:15pm,Sunday, October 16,520A,Available
6,4:30pm,Sunday, October 16,520A,Available
6,4:45pm,Sunday, October 16,520A,Unavailable
6,5:00pm,Sunday, October 16,520A,Unavailable
6,5:15pm,Sunday, October 16,520A,Unavailable
6,5:30pm,Sunday, October 16,520A,Unavailable
6,5:45pm,Sunday, October 16,520A,Unavailable
6,6:00pm,Sunday, October 16,520A,Unavailable
6,6:15pm,Sunday, October 16,520A,Unavailable
6,6:30pm,Sunday, October 16,520A,Unavailable
6,6:45pm,Sunday, October 16,520A,Unavailable
6,7:00pm,Sunday, October 16,520A,Unavailable
6,7:15pm,Sunday, October 16,520A,Unavailable
6,7:30pm,Sunday, October 16,520A,Unavailable
6,7:45pm,Sunday, October 16,520A,Unavailable
6,8:00pm,Sunday, October 16,520A,Unavailable
6,8:15pm,Sunday, October 16,520A,Available
6,8:30pm,Sunday, October 16,520A,Available
6,8:45pm,Sunday, October 16,520A,Available
6,9:00pm,Sunday, October 16,520A,Available
6,9:15pm,Sunday, October 16,520A,Available
6,9:30pm,Sunday, October 16,520A,Available
6,9:45pm,Sunday, October 16,520A,Available
6,10:00pm,Sunday, October 16,520A,Available
6,10:15pm,Sunday, October 16,520A,Available
6,10:30pm,Sunday, October 16,520A,Available
6,10:45pm,Sunday, October 16,520A,Available
6,11:00pm,Sunday, October 16,520A,Available
6,11:15pm,Sunday, October 16,520A,Available
6,11:30pm,Sunday, October 16,520A,Available
6,11:45pm,Sunday, October 16,520A,Available
6,12:00pm,Sunday, October 16,520B,Available
6,12:15pm,Sunday, October 16,520B,Available
6,12:30pm,Sunday, October 16,520B,Available
6,12:45pm,Sunday, October 16,520B,Available
6,1:00pm,Sunday, October 16,520B,Available
6,1:15pm,Sunday, October 16,520B,Available
6,1:30pm,Sunday, October 16,520B,Available
6,1:45pm,Sunday, October 16,520B,Available
6,2:00pm,Sunday, October 16,520B,Available
6,2:15pm,Sunday, October 16,520B,Available
6,2:30pm,Sunday, October 16,520B,Available
6,2:45pm,Sunday, October 16,520B,Available
6,3:00pm,Sunday, October 16,520B,Available
6,3:15pm,Sunday, October 16,520B,Available
6,3:30pm,Sunday, October 16,520B,Available
6,3:45pm,Sunday, October 16,520B,Available
6,4:00pm,Sunday, October 16,520B,Available
6,4:15pm,Sunday, October 16,520B,Available
6,4:30pm,Sunday, October 16,520B,Available
6,4:45pm,Sunday, October 16,520B,Available
6,5:00pm,Sunday, October 16,520B,Available
6,5:15pm,Sunday, October 16,520B,Available
6,5:30pm,Sunday, October 16,520B,Available
6,5:45pm,Sunday, October 16,520B,Available
6,6:00pm,Sunday, October 16,520B,Available
6,6:15pm,Sunday, October 16,520B,Available
6,6:30pm,Sunday, October 16,520B,Available
6,6:45pm,Sunday, October 16,520B,Available
6,7:00pm,Sunday, October 16,520B,Available
6,7:15pm,Sunday, October 16,520B,Available
6,7:30pm,Sunday, October 16,520B,Available
6,7:45pm,Sunday, October 16,520B,Available
6,8:00pm,Sunday, October 16,520B,Available
6,8:15pm,Sunday, October 16,520B,Available
6,8:30pm,Sunday, October 16,520B,Available
6,8:45pm,Sunday, October 16,520B,Available
6,9:00pm,Sunday, October 16,520B,Available
6,9:15pm,Sunday, October 16,520B,Available
6,9:30pm,Sunday, October 16,520B,Available
6,9:45pm,Sunday, October 16,520B,Available
6,10:00pm,Sunday, October 16,520B,Available
6,10:15pm,Sunday, October 16,520B,Available
6,10:30pm,Sunday, October 16,520B,Available
6,10:45pm,Sunday, October 16,520B,Available
6,11:00pm,Sunday, October 16,520B,Available
6,11:15pm,Sunday, October 16,520B,Available
6,11:30pm,Sunday, October 16,520B,Available
6,11:45pm,Sunday, October 16,520B,Available
6,12:00pm,Sunday, October 16,520C,Available
6,12:15pm,Sunday, October 16,520C,Available
6,12:30pm,Sunday, October 16,520C,Available
6,12:45pm,Sunday, October 16,520C,Unavailable
6,1:00pm,Sunday, October 16,520C,Unavailable
6,1:15pm,Sunday, October 16,520C,Unavailable
6,1:30pm,Sunday, October 16,520C,Unavailable
6,1:45pm,Sunday, October 16,520C,Unavailable
6,2:00pm,Sunday, October 16,520C,Unavailable
6,2:15pm,Sunday, October 16,520C,Unavailable
6,2:30pm,Sunday, October 16,520C,Unavailable
6,2:45pm,Sunday, October 16,520C,Unavailable
6,3:00pm,Sunday, October 16,520C,Unavailable
6,3:15pm,Sunday, October 16,520C,Unavailable
6,3:30pm,Sunday, October 16,520C,Unavailable
6,3:45pm,Sunday, October 16,520C,Unavailable
6,4:00pm,Sunday, October 16,520C,Unavailable
6,4:15pm,Sunday, October 16,520C,Available
6,4:30pm,Sunday, October 16,520C,Available
6,4:45pm,Sunday, October 16,520C,Available
6,5:00pm,Sunday, October 16,520C,Available
6,5:15pm,Sunday, October 16,520C,Available
6,5:30pm,Sunday, October 16,520C,Available
6,5:45pm,Sunday, October 16,520C,Available
6,6:00pm,Sunday, October 16,520C,Available
6,6:15pm,Sunday, October 16,520C,Available
6,6:30pm,Sunday, October 16,520C,Available
6,6:45pm,Sunday, October 16,520C,Available
6,7:00pm,Sunday, October 16,520C,Available
6,7:15pm,Sunday, October 16,520C,Available
6,7:30pm,Sunday, October 16,520C,Available
6,7:45pm,Sunday, October 16,520C,Available
6,8:00pm,Sunday, October 16,520C,Available
6,8:15pm,Sunday, October 16,520C,Available
6,8:30pm,Sunday, October 16,520C,Available
6,8:45pm,Sunday, October 16,520C,Available
6,9:00pm,Sunday, October 16,520C,Available
6,9:15pm,Sunday, October 16,520C,Available
6,9:30pm,Sunday, October 16,520C,Available
6,9:45pm,Sunday, October 16,520C,Available
6,10:00pm,Sunday, October 16,520C,Available
6,10:15pm,Sunday, October 16,520C,Available
6,10:30pm,Sunday, October 16,520C,Available
6,10:45pm,Sunday, October 16,520C,Available
6,11:00pm,Sunday, October 16,520C,Available
6,11:15pm,Sunday, October 16,520C,Available
6,11:30pm,Sunday, October 16,520C,Available
6,11:45pm,Sunday, October 16,520C,Available
6,12:00pm,Sunday, October 16,520D,Available
6,12:15pm,Sunday, October 16,520D,Available
6,12:30pm,Sunday, October 16,520D,Available
6,12:45pm,Sunday, October 16,520D,Unavailable
6,1:00pm,Sunday, October 16,520D,Unavailable
6,1:15pm,Sunday, October 16,520D,Unavailable
6,1:30pm,Sunday, October 16,520D,Unavailable
6,1:45pm,Sunday, October 16,520D,Unavailable
6,2:00pm,Sunday, October 16,520D,Unavailable
6,2:15pm,Sunday, October 16,520D,Unavailable
6,2:30pm,Sunday, October 16,520D,Unavailable
6,2:45pm,Sunday, October 16,520D,Unavailable
6,3:00pm,Sunday, October 16,520D,Unavailable
6,3:15pm,Sunday, October 16,520D,Unavailable
6,3:30pm,Sunday, October 16,520D,Unavailable
6,3:45pm,Sunday, October 16,520D,Unavailable
6,4:00pm,Sunday, October 16,520D,Unavailable
6,4:15pm,Sunday, October 16,520D,Available
6,4:30pm,Sunday, October 16,520D,Available
6,4:45pm,Sunday, October 16,520D,Available
6,5:00pm,Sunday, October 16,520D,Available
6,5:15pm,Sunday, October 16,520D,Available
6,5:30pm,Sunday, October 16,520D,Available
6,5:45pm,Sunday, October 16,520D,Available
6,6:00pm,Sunday, October 16,520D,Available
6,6:15pm,Sunday, October 16,520D,Available
6,6:30pm,Sunday, October 16,520D,Available
6,6:45pm,Sunday, October 16,520D,Available
6,7:00pm,Sunday, October 16,520D,Available
6,7:15pm,Sunday, October 16,520D,Available
6,7:30pm,Sunday, October 16,520D,Available
6,7:45pm,Sunday, October 16,520D,Available
6,8:00pm,Sunday, October 16,520D,Available
6,8:15pm,Sunday, October 16,520D,Available
6,8:30pm,Sunday, October 16,520D,Available
6,8:45pm,Sunday, October 16,520D,Available
6,9:00pm,Sunday, October 16,520D,Available
6,9:15pm,Sunday, October 16,520D,Available
6,9:30pm,Sunday, October 16,520D,Available
6,9:45pm,Sunday, October 16,520D,Available
6,10:00pm,Sunday, October 16,520D,Available
6,10:15pm,Sunday, October 16,520D,Available
6,10:30pm,Sunday, October 16,520D,Available
6,10:45pm,Sunday, October 16,520D,Available
6,11:00pm,Sunday, October 16,520D,Available
6,11:15pm,Sunday, October 16,520D,Available
6,11:30pm,Sunday, October 16,520D,Available
6,11:45pm,Sunday, October 16,520D,Available
